movie_id,crewPersonId
49026,1378726.0
49026,1384390.0
49026,1389526.0
49026,1391648.0
49026,1392587.0
49026,1393387.0
49026,1394050.0
49026,1395030.0
49026,1395032.0
49026,1395430.0
49026,1395435.0
49026,1397823.0
49026,1398089.0
49026,1399071.0
49026,1399323.0
49026,1399463.0
49026,1399876.0
49026,1401814.0
49026,1402008.0
49026,1402079.0
49026,1403424.0
49026,1403427.0
49026,1404739.0
49026,1408347.0
49026,1409824.0
49026,1411808.0
49026,1412185.0
49026,1413089.0
49026,1415157.0
49026,1415606.0
49026,1416005.0
49026,1417396.0
49026,1417397.0
49026,1417398.0
49026,1417399.0
49026,1417400.0
49026,1417403.0
49026,1417406.0
49026,1417407.0
49026,1417408.0
49026,1417409.0
49026,1417410.0
49026,1417411.0
49026,1417412.0
49026,1417413.0
49026,1417414.0
49026,1417415.0
49026,1417416.0
49026,1417417.0
49026,1417418.0
49026,1417419.0
49026,1417514.0
49026,1417514.0
49026,1417515.0
49026,1417516.0
49026,1417517.0
49026,1417820.0
49026,1417821.0
49026,1417822.0
49026,1417823.0
49026,1417824.0
49026,1417825.0
49026,1417826.0
49026,1417827.0
49026,1417828.0
49026,1417829.0
49026,1417830.0
49026,1417831.0
49026,1417832.0
49026,1417833.0
49026,1417834.0
49026,1417835.0
49026,1417836.0
49026,1417837.0
49026,1417838.0
49026,1417839.0
49026,1417840.0
49026,1417841.0
49026,1417842.0
49026,1417843.0
49026,1417844.0
49026,1417845.0
49026,1417846.0
49026,1417847.0
49026,1417848.0
49026,1427499.0
49026,1434599.0
49026,1440853.0
49026,1455503.0
49026,1463954.0
49026,1468581.0
49026,1468589.0
49026,1483827.0
49026,1483827.0
49026,1509394.0
49026,1509396.0
49026,1516458.0
49026,1525908.0
49026,1531529.0
49026,1532610.0
49026,1532612.0
49026,1532613.0
49026,1535095.0
49026,1535096.0
49026,1535102.0
49026,1544394.0
49026,1544395.0
49026,1546907.0
49026,1548530.0
49026,1549015.0
49026,1549026.0
49026,1549741.0
49026,1550248.0
49026,1550400.0
49026,1550725.0
49026,1551373.0
49026,1552549.0
49026,1554393.0
49026,1554915.0
49026,1554921.0
49026,1554924.0
49026,1554925.0
49026,1554926.0
49026,1554931.0
49026,1555027.0
49026,1564997.0
49026,1566280.0
49026,1571601.0
49026,1622657.0
49026,1634437.0
49026,1638257.0
49026,1644412.0
49026,1644543.0
49529,7.0
49529,7.0
49529,7879.0
49529,490.0
49529,2073.0
49529,3996.0
49529,6958.0
49529,8158.0
49529,8166.0
49529,8412.0
49529,12039.0
49529,12895.0
49529,12897.0
49529,15017.0
49529,14762.0
49529,15327.0
49529,15347.0
49529,15348.0
49529,15354.0
49529,34513.0
49529,17675.0
49529,17677.0
49529,18925.0
49529,23454.0
49529,28241.0
49529,29233.0
49529,15776.0
49529,51557.0
49529,39624.0
49529,61996.0
49529,64449.0
49529,72752.0
49529,72753.0
49529,67758.0
49529,91055.0
49529,91912.0
49529,105780.0
49529,122274.0
49529,126638.0
49529,138617.0
49529,238120.0
49529,406204.0
49529,528783.0
49529,967148.0
49529,969743.0
49529,986687.0
49529,1034754.0
49529,1034755.0
49529,1055222.0
49529,1081073.0
49529,1121742.0
49529,1123360.0
49529,1171098.0
49529,1218986.0
49529,1316599.0
49529,1319490.0
49529,1334782.0
49529,1335553.0
49529,1339450.0
49529,1357070.0
49529,1367497.0
49529,1374469.0
49529,1376901.0
49529,1378828.0
49529,1388850.0
49529,1390367.0
49529,1390388.0
49529,1394129.0
49529,1394129.0
49529,1395430.0
49529,1395435.0
49529,1397837.0
49529,1399467.0
49529,1399475.0
49529,1400535.0
49529,1400535.0
49529,1401784.0
49529,1403388.0
49529,1408379.0
49529,1409757.0
49529,1411320.0
49529,1412205.0
49529,1414177.0
49529,1414539.0
49529,1414540.0
49529,1415464.0
49529,1417396.0
49529,1418124.0
49529,1421936.0
49529,1424151.0
49529,1425411.0
49529,1428901.0
49529,1428905.0
49529,1428911.0
49529,1430188.0
49529,1441176.0
49529,1447571.0
49529,1458894.0
49529,1530220.0
49529,1532325.0
49529,1536539.0
49529,1546844.0
49529,1549655.0
49529,1550851.0
49529,1551810.0
49529,1561994.0
49529,1613336.0
49529,1640350.0
49529,1658269.0
49529,1661321.0
49529,1686002.0
49529,1697623.0
49529,1710258.0
49529,1750922.0
49529,1761112.0
49529,1775681.0
49529,1775682.0
49529,1775687.0
49529,1775688.0
49529,1775689.0
49529,1775690.0
49529,1775691.0
49529,1775692.0
49529,1775693.0
49529,1775701.0
49529,1775702.0
49529,1775704.0
49529,1775707.0
49529,1775718.0
49529,1775721.0
49529,1775723.0
49529,1813644.0
559,6410.0
559,10570.0
559,7623.0
559,7623.0
559,7624.0
559,7624.0
559,7625.0
559,7712.0
559,7627.0
559,7626.0
559,11411.0
559,11386.0
559,7630.0
559,10850.0
559,9341.0
559,7628.0
559,7629.0
559,19155.0
559,19156.0
559,13304.0
559,19157.0
559,19158.0
559,12770.0
559,13586.0
559,14349.0
559,38939.0
559,66689.0
559,963355.0
559,1172443.0
559,1227450.0
559,1339433.0
559,1339436.0
559,1339468.0
559,1357047.0
559,1360094.0
559,1377133.0
559,1378224.0
559,1386908.0
559,1392895.0
559,1393226.0
559,1395435.0
559,1400065.0
559,1451676.0
559,1533708.0
559,1553559.0
559,1614178.0
559,1648111.0
559,1684384.0
559,1735078.0
559,1735079.0
559,1781374.0
559,1781376.0
559,1781378.0
559,1781379.0
559,1781381.0
559,1781382.0
38757,7879.0
38757,38748.0
38757,5448.0
38757,8020.0
38757,12072.0
38757,15813.0
38757,15813.0
38757,15892.0
38757,56612.0
38757,61414.0
38757,61422.0
38757,61958.0
38757,65644.0
38757,76595.0
38757,83091.0
38757,112609.0
38757,121830.0
38757,137198.0
38757,139474.0
38757,139474.0
38757,139474.0
38757,928608.0
38757,953331.0
38757,1017262.0
38757,1123657.0
38757,1210381.0
38757,1281387.0
38757,1291315.0
38757,1367494.0
38757,1368856.0
38757,1381896.0
38757,1408301.0
38757,1424167.0
38757,1443211.0
38757,1447400.0
38757,1447483.0
38757,1447497.0
38757,1447499.0
38757,1451279.0
38757,1461361.0
38757,1461363.0
38757,1461364.0
38757,1461397.0
38757,1461399.0
38757,1464355.0
38757,1464361.0
38757,1470064.0
38757,1552863.0
38757,1552865.0
38757,1554457.0
38757,1578645.0
38757,1615775.0
38757,1615776.0
38757,1615777.0
38757,1615778.0
38757,1615779.0
38757,1615780.0
38757,1615781.0
38757,1615782.0
38757,1615783.0
38757,1615784.0
38757,1615785.0
38757,1615786.0
38757,1615787.0
38757,1615788.0
38757,1615789.0
38757,1615790.0
38757,1615791.0
38757,1615792.0
38757,1615793.0
38757,1615794.0
38757,1615795.0
38757,1615796.0
38757,1615797.0
38757,1615799.0
38757,1615800.0
38757,1615802.0
38757,1615803.0
38757,1763017.0
99861,531.0
99861,900.0
99861,900.0
99861,7232.0
99861,6041.0
99861,7624.0
99861,7624.0
99861,10850.0
99861,8410.0
99861,8703.0
99861,12891.0
99861,12891.0
99861,13009.0
99861,35176.0
99861,22161.0
99861,18866.0
99861,15277.0
99861,32349.0
99861,57027.0
99861,113672.0
99861,113674.0
99861,113675.0
99861,983309.0
99861,1018073.0
99861,1018965.0
99861,1051971.0
99861,1104780.0
99861,1117747.0
99861,1149583.0
99861,1235786.0
99861,1322147.0
99861,1326451.0
99861,1326458.0
99861,1326460.0
99861,1327030.0
99861,1334420.0
99861,1338477.0
99861,1339446.0
99861,1351240.0
99861,1376901.0
99861,1380002.0
99861,1388855.0
99861,1388865.0
99861,1388894.0
99861,1388897.0
99861,1388898.0
99861,1392246.0
99861,1394331.0
99861,1400092.0
99861,1403641.0
99861,1412756.0
99861,1414189.0
99861,1417983.0
99861,1424630.0
99861,1425978.0
99861,1428837.0
99861,1428916.0
99861,1428917.0
99861,1439726.0
99861,1447326.0
99861,1456696.0
99861,1456835.0
99861,1457635.0
99861,1458578.0
99861,1477203.0
99861,1494209.0
99861,1510429.0
99861,1510430.0
99861,1510431.0
99861,1510438.0
99861,1510439.0
99861,1510440.0
99861,1510441.0
99861,1512798.0
767,2423.0
767,5331.0
767,5491.0
767,10966.0
767,10967.0
767,10968.0
767,10710.0
767,11225.0
767,11227.0
767,11295.0
767,11296.0
767,11343.0
767,11344.0
767,11345.0
767,65614.0
767,89320.0
767,41289.0
767,89383.0
767,89384.0
767,89385.0
767,89386.0
767,1389548.0
767,1393448.0
767,1408843.0
767,1473175.0
767,1551777.0
767,1568519.0
209112,947.0
209112,282.0
209112,525.0
209112,556.0
209112,3893.0
209112,3893.0
209112,2293.0
209112,2293.0
209112,2953.0
209112,3794.0
209112,3964.0
209112,7235.0
209112,5392.0
209112,6051.0
209112,6878.0
209112,6923.0
209112,10949.0
209112,10951.0
209112,13930.0
209112,15217.0
209112,15226.0
209112,17284.0
209112,17610.0
209112,20007.0
209112,20008.0
209112,112656.0
209112,113051.0
209112,113075.0
209112,66693.0
209112,56827.0
209112,60665.0
209112,62723.0
209112,65937.0
209112,68016.0
209112,79242.0
209112,79243.0
209112,78135.0
209112,105643.0
209112,107420.0
209112,131680.0
209112,158916.0
209112,198034.0
209112,211962.0
209112,229801.0
209112,484529.0
209112,930189.0
209112,1172441.0
209112,1305602.0
209112,1322016.0
209112,1342054.0
209112,1352968.0
209112,1367362.0
209112,1368864.0
209112,1368884.0
209112,1378701.0
209112,1394760.0
209112,1394767.0
209112,1394974.0
209112,1398958.0
209112,1399068.0
209112,1399862.0
209112,1399875.0
209112,1402004.0
209112,1403389.0
209112,1403415.0
209112,1406780.0
209112,1408294.0
209112,1409270.0
209112,1413508.0
209112,1418382.0
209112,1423005.0
209112,1428208.0
209112,1428226.0
209112,1439088.0
209112,1457327.0
209112,1459033.0
209112,1460748.0
209112,1463804.0
209112,1483635.0
209112,1484474.0
209112,1494535.0
209112,1532605.0
209112,1547221.0
209112,1552521.0
209112,1569322.0
209112,1577213.0
209112,1594611.0
209112,1616392.0
209112,1621454.0
209112,1637395.0
209112,1660720.0
209112,1661321.0
209112,1661322.0
209112,1661324.0
209112,1661325.0
209112,1661326.0
209112,1661327.0
209112,1661331.0
209112,1661395.0
209112,1661396.0
209112,1661397.0
209112,1661400.0
209112,1661402.0
209112,1661403.0
209112,1661417.0
209112,1661418.0
209112,1661419.0
209112,1661421.0
209112,1661423.0
209112,1781335.0
209112,1781336.0
1452,3276.0
1452,3805.0
1452,13192.0
1452,10953.0
1452,9032.0
1452,9032.0
1452,9032.0
1452,9039.0
1452,9039.0
1452,9040.0
1452,11012.0
1452,11012.0
1452,20007.0
1452,20008.0
1452,21697.0
1452,54211.0
1452,54212.0
1452,11017.0
1452,60245.0
1452,61624.0
1452,11013.0
1452,11013.0
1452,1121617.0
1452,1271644.0
10764,455.0
10764,4248.0
10764,9856.0
10764,4061.0
10764,6489.0
10764,9646.0
10764,10496.0
10764,10666.0
10764,10706.0
10764,12995.0
10764,13000.0
10764,13005.0
10764,10783.0
10764,10782.0
10764,10876.0
10764,81517.0
10764,69678.0
58,120.0
58,1704.0
58,770.0
58,1705.0
58,1705.0
58,1706.0
58,1706.0
58,1721.0
58,1722.0
58,947.0
58,2443.0
58,2444.0
58,2445.0
58,2446.0
58,2447.0
58,2448.0
58,2215.0
58,1226.0
58,146439.0
58,406204.0
58,1368867.0
58,1424894.0
58,1454884.0
57201,1704.0
57201,1704.0
57201,770.0
57201,1705.0
57201,1705.0
57201,1706.0
57201,1706.0
57201,85.0
57201,1722.0
57201,947.0
57201,2444.0
57201,2445.0
57201,2446.0
57201,2215.0
57201,900.0
57201,900.0
57201,2216.0
57201,4032.0
57201,4034.0
57201,10575.0
57201,7480.0
57201,11699.0
57201,8159.0
57201,60665.0
57201,66721.0
57201,68016.0
57201,928657.0
57201,1322466.0
57201,1335569.0
57201,1355894.0
57201,1360103.0
57201,1407019.0
57201,1521185.0
57201,1534197.0
57201,1545540.0
49521,947.0
49521,282.0
49521,286.0
49521,525.0
49521,525.0
49521,556.0
49521,1303.0
49521,3893.0
49521,3893.0
49521,2953.0
49521,3805.0
49521,5392.0
49521,8706.0
49521,6051.0
49521,11386.0
49521,12653.0
49521,15217.0
49521,17610.0
49521,20007.0
49521,20008.0
49521,22061.0
49521,54211.0
49521,58911.0
49521,60222.0
49521,61177.0
49521,68016.0
49521,79242.0
49521,79243.0
49521,86591.0
49521,105643.0
49521,1043831.0
49521,1182906.0
49521,1182907.0
49521,1182908.0
49521,1182909.0
49521,1182910.0
49521,1251373.0
49521,1355894.0
49521,1368867.0
49521,1368878.0
49521,1439088.0
49521,1459033.0
49521,1460590.0
49521,1463185.0
49521,1486960.0
49521,1552521.0
49521,1661423.0
49521,1781335.0
2454,1326.0
2454,2073.0
2454,4854.0
2454,4856.0
2454,5162.0
2454,5524.0
2454,5524.0
2454,5524.0
2454,5525.0
2454,5541.0
2454,5542.0
2454,5543.0
2454,5544.0
2454,5545.0
2454,5547.0
2454,5548.0
2454,5549.0
2454,5551.0
2454,5552.0
2454,5553.0
2454,8677.0
2454,9420.0
2454,12579.0
2454,33931.0
2454,25137.0
2454,25729.0
2454,29609.0
2454,37299.0
2454,37301.0
2454,71577.0
2454,71579.0
2454,77730.0
2454,132596.0
2454,132648.0
2454,213665.0
2454,962164.0
2454,979175.0
2454,1014915.0
2454,1037310.0
2454,1117945.0
2454,1117946.0
2454,1117947.0
2454,1323281.0
2454,1327838.0
2454,1334420.0
2454,1337411.0
2454,1389541.0
2454,1390382.0
2454,1391730.0
2454,1392245.0
2454,1393282.0
2454,1394072.0
2454,1394073.0
2454,1394117.0
2454,1398935.0
2454,1401803.0
2454,1404739.0
2454,1405219.0
2454,1405241.0
2454,1408834.0
2454,1412990.0
2454,1417999.0
2454,1425500.0
2454,1425503.0
2454,1430496.0
2454,1447503.0
2454,1447518.0
2454,1447524.0
2454,1452991.0
2454,1455486.0
2454,1459657.0
2454,1460588.0
2454,1477203.0
2454,1483583.0
2454,1515651.0
2454,1554878.0
2454,1554879.0
2454,1554883.0
2454,1554884.0
2454,1554885.0
2454,1554886.0
2454,1554887.0
2454,1554889.0
24428,37.0
24428,900.0
24428,900.0
24428,3285.0
24428,7232.0
24428,6055.0
24428,6037.0
24428,6038.0
24428,7624.0
24428,7624.0
24428,7626.0
24428,10850.0
24428,8285.0
24428,9546.0
24428,12619.0
24428,12891.0
24428,12891.0
24428,12891.0
24428,13009.0
24428,15893.0
24428,14771.0
24428,10832.0
24428,35176.0
24428,11011.0
24428,18866.0
24428,15277.0
24428,20540.0
24428,20786.0
24428,24192.0
24428,41018.0
24428,41890.0
24428,113123.0
24428,57027.0
24428,113672.0
24428,113674.0
24428,113675.0
24428,95844.0
24428,1018965.0
24428,1068055.0
24428,1172441.0
24428,1319134.0
24428,1322017.0
24428,1327030.0
24428,1329417.0
24428,1330567.0
24428,1330582.0
24428,1330583.0
24428,1330584.0
24428,1330585.0
24428,1335066.0
24428,1336191.0
24428,1339446.0
24428,1339448.0
24428,1339457.0
24428,1339468.0
24428,1347720.0
24428,1347734.0
24428,1352421.0
24428,1357047.0
24428,1357055.0
24428,1360093.0
24428,1368873.0
24428,1368875.0
24428,1376901.0
24428,1378220.0
24428,1379986.0
24428,1384368.0
24428,1386908.0
24428,1388871.0
24428,1389128.0
24428,1389131.0
24428,1392143.0
24428,1392947.0
24428,1394753.0
24428,1394961.0
24428,1395030.0
24428,1395320.0
24428,1395463.0
24428,1399071.0
24428,1399893.0
24428,1400082.0
24428,1400488.0
24428,1400560.0
24428,1401722.0
24428,1401793.0
24428,1401803.0
24428,1401821.0
24428,1401823.0
24428,1401824.0
24428,1401825.0
24428,1401884.0
24428,1401885.0
24428,1401886.0
24428,1401887.0
24428,1401890.0
24428,1401891.0
24428,1401892.0
24428,1401893.0
24428,1401894.0
24428,1401895.0
24428,1401896.0
24428,1401897.0
24428,1401898.0
24428,1401899.0
24428,1401965.0
24428,1401966.0
24428,1401967.0
24428,1401968.0
24428,1401970.0
24428,1401971.0
24428,1401987.0
24428,1401988.0
24428,1401989.0
24428,1401990.0
24428,1401991.0
24428,1401992.0
24428,1401993.0
24428,1401994.0
24428,1401995.0
24428,1401996.0
24428,1401997.0
24428,1401998.0
24428,1401999.0
24428,1402000.0
24428,1402001.0
24428,1402002.0
24428,1402003.0
24428,1402004.0
24428,1402005.0
24428,1402006.0
24428,1402007.0
24428,1402008.0
24428,1402009.0
24428,1402010.0
24428,1402011.0
24428,1402012.0
24428,1402013.0
24428,1402014.0
24428,1407019.0
24428,1412756.0
24428,1447326.0
24428,1450362.0
24428,1456696.0
24428,1457930.0
24428,1457935.0
24428,1459736.0
24428,1463568.0
1865,120.0
1865,770.0
1865,1705.0
1865,1706.0
1865,1706.0
1865,947.0
1865,2444.0
1865,2446.0
1865,900.0
1865,4034.0
1865,5132.0
1865,6051.0
1865,8159.0
1865,8165.0
1865,10122.0
1865,14915.0
1865,11002.0
1865,17633.0
1865,113073.0
1865,68016.0
1865,406204.0
1865,1255687.0
1865,1351274.0
1865,1352966.0
1865,1352968.0
1865,1355532.0
1865,1368849.0
1865,1368884.0
1865,1368884.0
1865,1378168.0
1865,1393883.0
1865,1399117.0
1865,1399327.0
1865,1401786.0
1865,1415617.0
1865,1463182.0
1865,1463185.0
1865,1483850.0
1865,1545540.0
41154,488.0
41154,531.0
41154,1484.0
41154,2212.0
41154,5133.0
41154,5174.0
41154,9341.0
41154,10957.0
41154,8701.0
41154,9613.0
41154,9616.0
41154,11713.0
41154,15005.0
41154,17221.0
41154,23226.0
41154,24959.0
41154,52803.0
41154,76054.0
41154,1447543.0
41154,1463178.0
41154,1622657.0
122917,117.0
122917,900.0
122917,108.0
122917,108.0
122917,108.0
122917,129.0
122917,126.0
122917,126.0
122917,128.0
122917,128.0
122917,1313.0
122917,1320.0
122917,1321.0
122917,1323.0
122917,1324.0
122917,1325.0
122917,1326.0
122917,1373.0
122917,1377.0
122917,3503.0
122917,3504.0
122917,3506.0
122917,7267.0
122917,9357.0
122917,10828.0
122917,33303.0
122917,33303.0
122917,52165.0
122917,53393.0
122917,67114.0
122917,75150.0
122917,132604.0
122917,132606.0
122917,132648.0
122917,135294.0
122917,1016176.0
122917,1016177.0
122917,1016178.0
122917,1158956.0
122917,1191111.0
122917,1191112.0
122917,1310930.0
122917,1337409.0
122917,1337413.0
122917,1367809.0
122917,1378709.0
122917,1378828.0
122917,1391695.0
122917,1392667.0
122917,1392722.0
122917,1397163.0
122917,1401738.0
122917,1401896.0
122917,1401998.0
122917,1406066.0
122917,1406069.0
122917,1409491.0
122917,1413175.0
122917,1418374.0
122917,1418375.0
122917,1418377.0
122917,1418378.0
122917,1418379.0
122917,1418381.0
122917,1418382.0
122917,1418383.0
122917,1418395.0
122917,1418395.0
122917,1424605.0
122917,1424612.0
122917,1424615.0
122917,1424619.0
122917,1424635.0
122917,1425978.0
122917,1431509.0
122917,1447518.0
122917,1447524.0
122917,1447543.0
122917,1452998.0
122917,1453938.0
122917,1457302.0
122917,1457304.0
122917,1457305.0
122917,1457306.0
122917,1457307.0
122917,1457308.0
122917,1457309.0
122917,1457310.0
122917,1457311.0
122917,1457312.0
122917,1457314.0
122917,1457315.0
122917,1457316.0
122917,1457317.0
122917,1457318.0
122917,1457319.0
122917,1457320.0
122917,1457321.0
122917,1457322.0
122917,1457323.0
122917,1457324.0
122917,1457325.0
122917,1457326.0
122917,1457327.0
122917,1457329.0
122917,1457330.0
122917,1457331.0
122917,1457332.0
122917,1457333.0
122917,1457334.0
122917,1457335.0
122917,1457336.0
122917,1457337.0
122917,1457338.0
122917,1457339.0
122917,1457359.0
122917,1457360.0
122917,1457362.0
122917,1457363.0
122917,1457365.0
122917,1457367.0
122917,1457371.0
122917,1457372.0
122917,1457373.0
122917,1457374.0
122917,1457375.0
122917,1609850.0
1930,6410.0
1930,892.0
1930,950.0
1930,1729.0
1930,6209.0
1930,7624.0
1930,7624.0
1930,7625.0
1930,7627.0
1930,7626.0
1930,7630.0
1930,10850.0
1930,13304.0
1930,19157.0
1930,8159.0
1930,8159.0
1930,10967.0
1930,15017.0
1930,15024.0
1930,15026.0
1930,14349.0
1930,42032.0
1930,18867.0
1930,20204.0
1930,20204.0
1930,42261.0
1930,30383.0
1930,113046.0
1930,113073.0
1930,60223.0
1930,66519.0
1930,81731.0
1930,87742.0
1930,406204.0
1930,928975.0
1930,958087.0
1930,963355.0
1930,977941.0
1930,988882.0
1930,1227173.0
1930,1329112.0
1930,1329113.0
1930,1329114.0
1930,1339455.0
1930,1340742.0
1930,1347728.0
1930,1347760.0
1930,1355526.0
